Ubat_W/m²_K;Complément_d'adresse_bâtiment;Méthode_application_DPE;N°_département_(BAN);Qualité_isolation_menuiseries;Nombre_appartement;Emission_GES_5_usages_énergie_n°2;Coordonnée_cartographique_X_(BAN);Date_fin_validité_DPE;Protection_solaire_exterieure_(0/1);Coût_total_5_usages;Conso_ECS_dépensier_é_primaire;Catégorie_ENR;Présence_brasseur_air_(0/1);Date_établissement_DPE;Score_BAN;Type_énergie_n°2;Conso_auxiliaires_é_primaire;N°_étage_appartement;N°_région_(BAN);Deperditions_planchers_hauts;Adresse_brute;Emission_GES_refroidissement_dépensier;Version_DPE;Deperditions_planchers_bas;Surface_tertiaire_immeuble;Coût_chauffage;_i;Qualité_isolation_plancher_bas;Déperditions_renouvellement_air;Surface_habitable_logement;Type_énergie_n°1;Conso_chauffage_é_finale;Besoin_refroidissement;Emission_GES_éclairage;Code_INSEE_(BAN);Conso_refroidissement_dépensier_é_primaire;Conso_ECS_dépensier_é_finale;Typologie_logement;_score;Classe_altitude;Coût_ECS;Conso_ECS_é_primaire;Nombre_niveau_logement;Adresse_(BAN);Emission_GES_ECS;Conso_chauffage_dépensier_é_finale;Date_visite_diagnostiqueur;Conso_refroidissement_é_finale;Déperditions_ponts_thermiques;Coordonnée_cartographique_Y_(BAN);Type_énergie_n°3;_geopoint;Emission_GES_5_usages_par_m²;Logement_traversant_(0/1);Conso_chauffage_é_primaire;Deperditions_enveloppe;Cage_d'escalier;Emission_GES_5_usages_énergie_n°1;Hauteur_sous-plafond;Inertie_lourde_(0/1);Qualité_isolation_enveloppe;Conso_éclairage_é_finale;Identifiant__BAN;Déperditions_portes;Coût_chauffage_dépensier;Emission_GES_auxiliaires;Statut_géocodage;Emission_GES_refroidissement;Position_logement_dans_immeuble;Coût_refroidissement;Conso_5_usages_é_primaire;Besoin_ECS;Coût_chauffage_énergie_n°1;Indicateur_confort_été;Conso_5_usages_é_finale_énergie_n°1;Code_postal_(BAN);Emission_GES_chauffage;Type_installation_chauffage;_id;Coût_ECS_dépensier;Surface_habitable_immeuble;Conso_éclairage_é_primaire;_rand;Nombre_niveau_immeuble;N°_DPE_remplacé;Conso_5_usages/m²_é_finale;Type_bâtiment;Conso_refroidissement_dépensier_é_finale;Nom_résidence;Date_réception_DPE;Qualité_isolation_plancher_haut_comble_aménagé;N°DPE;Type_énergie_principale_chauffage;Type_installation_ECS_(général);Isolation_toiture_(0/1);Conso_5_usages_é_finale;Conso_chauffage_dépensier_é_primaire;Coût_éclairage;Classe_inertie_bâtiment;Etiquette_GES;N°_voie_(BAN);Coût_ECS_énergie_n°1;Emission_GES_chauffage_dépensier;Coût_chauffage_énergie_n°2;Conso_auxiliaires_é_finale;Déperditions_murs;Deperditions_baies_vitrées;Qualité_isolation_murs;Etiquette_DPE;Emission_GES_5_usages;Emission_GES_5_usages_énergie_n°3;Conso_refroidissement_é_primaire;N°_DPE_immeuble_associé;Coût_ECS_énergie_n°2;Invariant_fiscal_logement;Code_postal_(brut);Zone_climatique_;Coût_ECS_énergie_n°3;Coût_chauffage_énergie_n°3;Conso_ECS_é_finale;Modèle_DPE;Coût_auxiliaires;Coût_refroidissement_dépensier;Nom__rue_(BAN);Nom__commune_(BAN);Emission_GES_ECS_dépensier;Conso_5_usages_par_m²_é_primaire;Besoin_chauffage;Appartement_non_visité_(0/1);Complément_d'adresse_logement
1.33;002ER513237;dpe appartement individuel;69.0;insuffisante;1.0;;842691.54;02/07/2033;FAUX;888.6;3543.9;;FAUX;03/07/2023;0.78;;1062.8;0.0;84.0;0.0;10 RUE GRIFFON;0.0;02/02/2024;0.0;;511.1;676788;très bonne;42.7;76.5;Électricité;2904.7;0;9.8;69381.0;0.0;2074.1;;29.182056;inférieur à 400m;271.1;3543.9;1.0;10 Rue du Griffon 69001 Lyon;100.2;3659.8;03/07/2023;0.0;11.9;6520465.91;;45.768870009015636,4.836182032695309;4.0;VRAI;6680.8;97.4;;369.0;2.4;FAUX;insuffisante;142.2;69381_3355_00010;0.9;511.1;29.6;adresse non géocodée ban car aucune correspondance trouvée;0.0;;0.0;11614.4;1304,1;511.1;insuffisant;5049.8;69001;229.5;individuel;pe13FlxO1saJrmjH_hkt8;271.1;;327.0;937528;;;66.0;appartement;0.0;;04/07/2023;;2369E2244571K;Électricité;individuel;FAUX;5049.8;6680.8;25.0;Légère;A;10;271.1;229.5;;462.1;10.5;31.4;moyenne;C;369.0;;0.0;;;;69001;H1c;;;1540.8;DPE 3CL 2021 méthode logement;81.3;0.0;Rue du Griffon;Lyon;100.2;151.0;3091.3;;
0.42;SERLY/23/0416/CJM;dpe appartement individuel;69.0;insuffisante;1.0;;842639.44;15/07/2033;FAUX;1037.3;4058.9;;FAUX;16/07/2023;0.56;;0.0;0.0;84.0;0.0;2, Rue de Lorette;0.0;02/02/2024;0.0;;714.1;677077;très bonne;47.2;55.4;Électricité;4127.0;0;7.1;69381.0;0.0;2277.8;;29.182056;inférieur à 400m;305.4;4058.9;1.0;2 Rue Lorette 69001 Lyon;114.7;5084.4;15/06/2023;0.0;5.4;6520483.14;;45.76903602802701,4.835516994483702;8.0;VRAI;9492.2;109.7;;447.8;2.7;FAUX;très bonne;103.0;69381_4280_00002;2.7;714.1;0.0;adresse géocodée ban à l'adresse;0.0;;0.0;13787.9;1161,8;714.1;insuffisant;5994.7;69001;326.0;individuel;g48DuzcrFnnF2BLSNLLFR;305.4;;236.8;49432;;;108.0;appartement;0.0;;17/07/2023;;2369E2399655E;Électricité;individuel;FAUX;5994.7;9492.2;17.8;Légère;B;2;305.4;326.0;;0.0;14.1;40.2;insuffisante;D;447.8;;0.0;;;;69001;H1c;;;1764.7;DPE 3CL 2021 méthode logement;0.0;0.0;Rue Lorette;Lyon;114.7;249.0;4485.7;;Etage 1
2.19;23_69001LATIM3657;dpe appartement individuel;69.0;insuffisante;1.0;;842469.12;31/07/2033;FAUX;1001.9;4210.8;;FAUX;01/08/2023;0.59;;413.9;0.0;84.0;0.0;2 RUE DIDEROT;0.0;02/03/2024;0.0;;632.7;677658;très bonne;29.4;62.3;Électricité;3643.5;0;8.0;69381.0;0.0;2364.4;;29.182056;inférieur à 400m;317.9;4210.8;1.0;2 Rue Diderot 69001 Lyon;119.0;4540.1;01/08/2023;0.0;7.7;6520787.65;;45.7718129953594,4.833417032558422;6.0;FAUX;8380.0;109.1;;426.3;2.0;FAUX;insuffisante;115.8;69381_2185_00002;1.2;632.7;11.5;adresse géocodée ban à l'adresse;0.0;;0.0;13271.0;1208,2;632.7;moyen;5770.0;69001;287.8;individuel;7Q3k_e-VWSGjfxWyIaWfi;317.9;;266.3;691643;;;92.0;appartement;0.0;;02/08/2023;;2369E2617884P;Électricité;individuel;FAUX;5770.0;8380.0;20.1;Légère;B;2;317.9;287.8;;180.0;33.9;37.0;insuffisante;D;426.3;;0.0;;;;69001;H1c;;;1830.8;DPE 3CL 2021 méthode logement;31.2;0.0;Rue Diderot;Lyon;119.0;213.0;3926.7;;Etage 2
0.85;55294-4108 SCI ELDEPI-LYON;dpe appartement individuel;69.0;insuffisante;1.0;;842506.94;06/08/2033;FAUX;599.0;2290.0;;FAUX;07/08/2023;0.59;;0.0;0.0;84.0;0.0;12 Rue Lemot;0.0;02/03/2024;12.4;;403.5;678808;insuffisante;10.1;16.3;Électricité;2117.2;0;2.1;69381.0;0.0;1289.7;;29.182056;inférieur à 400m;189.7;2290.0;1.0;12 Rue Lemot 69001 Lyon;64.7;2600.7;07/08/2023;0.0;3.8;6520852.62;;45.77238997746986,4.8339229732864615;14.0;FAUX;4869.5;56.0;;234.1;3.8;FAUX;insuffisante;30.3;69381_4205_00012;1.3;403.5;0.0;adresse géocodée ban à l'adresse;0.0;;0.0;7229.2;719,1;403.5;moyen;3143.1;69001;167.3;individuel;LBjOtsdFUb7DHqlKU6vh2;189.7;;69.7;418852;;;192.0;appartement;0.0;;08/08/2023;;2369E2672006F;Électricité;individuel;FAUX;3143.1;4869.5;5.8;Légère;C;12;189.7;167.3;;0.0;16.1;12.3;insuffisante;F;234.1;;0.0;;;;69001;H1c;;;995.7;DPE 3CL 2021 méthode logement;0.0;0.0;Rue Lemot;Lyon;64.7;443.0;2341.3;;
2.29;;dpe appartement individuel;69.0;moyenne;;;842588.84;28/08/2033;VRAI;727.0;4728.8;;FAUX;29/08/2023;0.97;;266.0;1.0;84.0;0.0;10 rue Romarin;0.0;02/03/2024;0.0;;398.0;679393;;18.2;40.0;Électricité;2184.7;0;5.1;69381.0;0.0;2056.0;;29.182056;inférieur à 400m;294.0;3708.0;1.0;10 Rue Romarin 69001 Lyon;104.8;2724.4;29/08/2023;0.0;4.2;6520462.74;;45.768862966768495,4.834859997578494;7.2;FAUX;5024.8;65.7;;289.9;3.5;FAUX;insuffisante;74.4;69381_6115_00010;5.4;480.0;7.4;adresse géocodée ban à l'adresse;0.0;;0.0;9169.9;1004,9;398.0;moyen;3986.9;69001;172.6;individuel;na9SCvcGcGjNBLFWaE0rs;362.0;;171.1;575274;;;99.7;appartement;0.0;Bâtiment;30/08/2023;;2369E2870524N;Électricité;individuel;FAUX;3986.9;6266.1;14.0;Moyenne;B;10;294.0;215.2;;115.6;24.4;13.5;insuffisante;D;290.0;;0.0;;;;69001;H1c;;;1612.2;DPE 3CL 2021 méthode logement;21.0;0.0;Rue Romarin;Lyon;133.6;229.2;2208.9;;
0.79;180723/63951;dpe appartement individuel;69.0;moyenne;1.0;;842203.08;20/08/2033;VRAI;1535.0;3304.0;;FAUX;21/08/2023;0.58;;372.0;0.0;84.0;0.0;5 Rue du Jardin des Plantes;0.0;02/03/2024;0.0;;1249.7;679683;très bonne;60.8;56.0;Électricité;7455.8;0;7.2;69381.0;0.0;1913.2;;29.182056;inférieur à 400m;240.8;3304.0;1.0;5 Rue du Jardin des Plantes 69001 Lyon;93.4;9102.3;21/08/2023;0.0;25.7;6520547.65;;45.76970796962344,4.8299230618080315;12.0;VRAI;17148.4;202.7;;699.9;2.5;VRAI;moyenne;104.1;69381_3660_00005;2.2;1249.7;10.4;adresse géocodée ban à l'adresse;0.0;;0.0;21063.7;1165,7;1249.7;bon;9158.1;69001;589.0;individuel;2yGAkD-4Uxg8o-hViRoDn;240.8;;239.3;640704;;;163.0;appartement;0.0;;22/08/2023;;2369E2785981W;Électricité;individuel;FAUX;9158.1;17148.4;17.4;Lourde;C;5;240.8;589.0;;161.7;84.2;29.8;insuffisante;F;699.9;;0.0;;;;69001;H1c;;;1436.5;DPE 3CL 2021 méthode logement;27.1;0.0;Rue du Jardin des Plantes;Lyon;93.4;376.0;8312.5;;Etage 1
0.41;082317BOUTIN_butte_2;dpe appartement individuel;69.0;très bonne;1.0;;841110.82;26/08/2033;VRAI;761.1;3407.3;;FAUX;27/08/2023;0.62;;293.1;0.0;84.0;5.4;1 montée de la butte;0.0;02/03/2024;0.0;;455.6;681743;très bonne;37.2;44.1;Électricité;2520.7;0;5.7;69381.0;0.0;1947.0;;29.182056;inférieur à 400m;267.7;3407.3;1.0;1 Montée de la Butte 69001 Lyon;96.3;3140.1;16/08/2023;0.0;7.0;6520414.46;;45.768735968154104,4.81583301364651;7.0;FAUX;5797.6;72.0;;309.2;2.7;FAUX;très bonne;82.0;69381_1160_00001;0.0;455.6;8.2;adresse géocodée ban à l'adresse;0.0;;0.0;9686.6;1054,1;455.6;moyen;4211.6;69001;199.1;individuel;4SO9dnc8bTgRyxRXw556O;267.7;;188.5;333299;;;95.0;appartement;0.0;;28/08/2023;;2369E2845416V;Électricité;individuel;VRAI;4211.6;5797.6;14.8;Légère;B;1;267.7;199.1;;127.4;11.0;11.3;bonne;D;309.2;;0.0;;;;69001;H1c;;;1481.4;DPE 3CL 2021 méthode logement;23.0;0.0;Montée de la Butte;Lyon;96.3;219.0;2612.4;;"Etage 3; Porte face; Compl. 2"
0.26;69/2023/07/68201/SCI GYT;dpe appartement individuel;69.0;bonne;1.0;;842503.29;26/07/2033;FAUX;373.5;2021.3;;FAUX;27/07/2023;0.62;;116.0;0.0;84.0;0.0;3 Place des Terreaux;0.0;02/03/2024;0.0;;148.5;681815;très bonne;7.9;17.4;Électricité;634.4;0;2.2;69381.0;0.0;1178.5;;29.182056;inférieur à 400m;205.7;2021.3;1.0;3 Place des Terreaux 69001 Lyon;57.1;807.4;27/07/2023;0.0;1.7;6520343.9;;45.767811008460335,4.8337240128753365;6.0;FAUX;1459.1;23.3;;112.7;2.5;FAUX;très bonne;32.4;69381_6950_00003;0.0;148.5;3.2;adresse géocodée ban à l'adresse;0.0;;0.0;3670.9;732,9;148.5;insuffisant;1596.1;69001;50.1;individuel;6PLSV21veRo67MNpXFmXJ;205.7;;74.6;239226;;;91.0;appartement;0.0;;28/07/2023;;2369E2556781M;Électricité;individuel;FAUX;1596.1;1459.1;7.6;Légère;A;3;205.7;50.1;;50.4;8.1;5.5;insuffisante;C;112.7;;0.0;;;;69001;H1c;;;878.8;DPE 3CL 2021 méthode logement;11.8;0.0;Place des Terreaux;Lyon;57.1;210.0;660.1;;"Etage : R + 4 ;"
1.35;002H2000145-1;dpe appartement individuel;69.0;insuffisante;1.0;;842691.54;17/07/2033;FAUX;1226.9;4140.2;;FAUX;18/07/2023;0.96;;1290.9;0.0;84.0;0.0;10 rue du Griffon;0.0;02/03/2024;0.0;;803.3;682114;très bonne;40.7;67.0;Électricité;4713.9;0;8.6;69381.0;0.0;2364.8;;29.182056;inférieur à 400m;306.7;4140.2;1.0;10 Rue du Griffon 69001 Lyon;117.0;5909.6;18/07/2023;0.0;0.0;6520465.91;;45.768870009015636,4.836182032695309;7.0;VRAI;10841.9;118.1;;533.9;2.9;FAUX;insuffisante;124.6;69381_3355_00010;1.8;803.3;35.9;adresse non géocodée ban car aucune correspondance trouvée;0.0;;0.0;16559.6;1240,3;803.3;insuffisant;7199.8;69001;372.4;individuel;udTeIrz6GnqSe-htNSOsN;306.7;;286.6;137636;;;107.0;appartement;0.0;;19/07/2023;;2369E2431881Q;Électricité;individuel;FAUX;7199.8;10841.9;21.2;Légère;B;10;306.7;372.4;;561.3;20.3;55.3;insuffisante;D;533.9;;0.0;;;;69001;H1c;;;1800.1;DPE 3CL 2021 méthode logement;95.6;0.0;Rue du Griffon;Lyon;117.0;247.0;3751.6;;
1.1;TRAUBE-LECLERCQ 9465 11.07.23;dpe appartement individuel;69.0;insuffisante;1.0;;842259.45;11/07/2033;FAUX;737.3;4075.1;;FAUX;12/07/2023;0.65;;374.6;0.0;84.0;0.0;43 rue du Bon Pasteur;0.0;02/03/2024;0.0;;366.5;685046;très bonne;25.9;56.3;Électricité;2015.2;0;7.2;69381.0;0.0;2287.7;;29.182056;inférieur à 400m;322.2;4075.1;1.0;43 Rue du Bon Pasteur 69001 Lyon;115.2;2604.6;10/07/2023;0.0;4.5;6520858.88;;45.77249804363175,4.830741032134107;5.0;FAUX;4634.9;81.8;;292.0;3.5;FAUX;insuffisante;104.8;69381_0980_00043;5.3;366.5;10.4;adresse géocodée ban à l'adresse;0.0;;0.0;9325.6;1168,3;366.5;insuffisant;4054.6;69001;159.2;individuel;4VS-vB4VLY2XeSUi_JgoP;322.2;;241.0;16287;;;71.0;appartement;0.0;;13/07/2023;;2369E2367175Y;Électricité;individuel;FAUX;4054.6;4634.9;19.1;Légère;A;43;322.2;159.2;;162.9;8.6;37.5;très bonne;C;292.0;;0.0;;;;69001;H1c;;;1771.8;DPE 3CL 2021 méthode logement;29.6;0.0;Rue du Bon Pasteur;Lyon;115.2;165.0;2025.7;;1er étage
1.5;2023-09-04669;dpe appartement individuel;69.0;moyenne;1.0;;842176.37;23/09/2033;VRAI;979.6;4329.2;pompe à chaleur;FAUX;24/09/2023;0.67;;1368.9;0.0;84.0;0.0;140 BOULEVARD DE LA CROIX ROUSSE;3.0;02/03/2024;0.0;;519.0;685451;très bonne;39.7;66.0;Électricité;2981.8;186,1;8.5;69381.0;107.0;2427.1;;29.182056;inférieur à 400m;327.6;4329.2;1.0;140 Boulevard de la Croix-Rousse 69001 Lyon;122.3;3729.9;24/09/2023;46.5;25.4;6521025.79;;45.77401798521341,4.829722019905108;6.0;VRAI;6858.0;109.8;;407.4;2.5;VRAI;insuffisante;122.8;69381_2005_00140;0.0;519.0;38.1;adresse géocodée ban à l'adresse;3.0;;8.1;12945.6;1233,6;519.0;bon;5628.5;69001;235.6;individuel;kRt8g4KxQ2KYr-o40Z9n5;327.6;;282.4;800424;;;85.0;appartement;212.3;;25/09/2023;;2369E3190064N;Électricité;individuel;FAUX;5628.5;6858.0;21.4;Lourde;B;140;327.6;235.6;;595.2;18.3;26.4;moyenne;D;407.4;;107.0;;;;69001;H1c;;;1882.3;DPE 3CL 2021 méthode logement;103.6;8.1;Boulevard de la Croix-Rousse;Lyon;122.3;196.0;4146.6;;Etage 2
1.32;23/ACT/15036;dpe appartement individuel;69.0;bonne;1.0;;842692.69;22/07/2033;FAUX;1356.0;4056.4;;FAUX;23/07/2023;0.59;;967.7;0.0;84.0;79.4;11 RUE DE LA REPUBLIQUE;0.0;02/03/2024;0.0;;970.0;686225;très bonne;44.2;53.0;Électricité;5737.4;0;6.8;69381.0;0.0;2269.6;;29.182056;inférieur à 400m;298.2;4056.4;1.0;11 Rue de la République 69001 Lyon;114.6;7040.3;23/07/2023;0.0;5.1;6520138.91;;45.76592596570222,4.836098997963791;11.0;VRAI;13196.1;145.9;;601.6;2.7;FAUX;insuffisante;98.6;69381_6005_00011;0.0;970.0;26.9;adresse géocodée ban à l'adresse;0.0;;0.0;18446.8;1145,8;970.0;insuffisant;8020.4;69001;453.3;individuel;cYH6pKKSGcDT1AYjg7EqJ;298.2;;226.7;834822;;;151.0;appartement;0.0;;24/07/2023;insuffisante;2369E2479209Y;Électricité;individuel;VRAI;8020.4;13196.1;16.7;Légère;C;11;298.2;453.3;;420.7;8.0;9.1;bonne;F;601.6;;0.0;;;;69001;H1c;;;1763.6;DPE 3CL 2021 méthode logement;71.1;0.0;Rue de la République;Lyon;114.6;348.0;6133.8;;T2 - ETAGE 5
0.64;Temp_2023_08_30_12_05_00;dpe appartement individuel;69.0;moyenne;1.0;;842100.31;18/09/2033;VRAI;758.4;3468.5;;FAUX;19/09/2023;0.62;;550.5;0.0;84.0;3.2;4 rue Neyret;0.0;02/03/2024;0.0;;427.3;686437;très bonne;34.6;45.0;Électricité;2362.7;0;5.8;69381.0;0.0;1943.6;;29.182056;inférieur à 400m;272.7;3468.5;2.0;4 Rue Neyret 69001 Lyon;98.0;2989.1;13/09/2023;0.0;15.9;6520742.22;;45.77148101815087,4.828659025611043;6.0;VRAI;5434.1;82.9;;305.8;2.2;FAUX;bonne;83.7;69381_5035_00004;0.9;427.3;15.3;adresse géocodée ban à l'adresse;0.0;;0.0;9645.6;1065,2;427.3;moyen;4193.7;69001;186.6;individuel;pSRAEcOThPH4fhycK9P6q;272.7;;192.5;449864;;;93.0;appartement;0.0;;20/09/2023;très bonne;2369E3138868L;Électricité;individuel;VRAI;4193.7;5434.1;15.1;Légère;B;4;272.7;186.6;;239.4;9.5;18.9;très bonne;D;305.8;;0.0;;;;69001;H1c;;;1508.0;DPE 3CL 2021 méthode logement;43.3;0.0;Rue Neyret;Lyon;98.0;214.0;2597.2;;Etage 2
0.35;23/IMO/0244;dpe appartement individuel;69.0;bonne;1.0;;842455.75;23/07/2033;FAUX;599.1;3341.3;;FAUX;24/07/2023;0.62;;134.6;0.0;84.0;2.5;11 rue Pouteau;0.0;02/03/2024;0.0;;303.9;687315;très bonne;26.9;20.3;Électricité;1594.5;0;2.6;69381.0;0.0;1791.4;;29.182056;inférieur à 400m;276.9;3341.3;1.0;11 Rue Pouteau 69001 Lyon;94.4;2013.2;23/07/2023;0.0;2.6;6520774.01;;45.771692996811275,4.833240963034917;11.0;VRAI;3667.4;52.4;;226.7;2.5;FAUX;très bonne;37.7;69381_5680_00011;1.9;303.9;3.7;adresse géocodée ban à l'adresse;0.0;;0.0;7230.0;766,8;303.9;insuffisant;3143.5;69001;126.0;individuel;PDSTqRv1gI3-kYcUjYWKs;276.9;;86.6;785377;;;155.0;appartement;0.0;;25/07/2023;très bonne;2369E2509171I;Électricité;individuel;VRAI;3143.5;3667.4;7.2;Légère;B;11;276.9;126.0;;58.5;10.1;8.5;très bonne;E;226.7;;0.0;;;;69001;H1c;;;1452.8;DPE 3CL 2021 méthode logement;11.2;0.0;Rue Pouteau;Lyon;94.4;357.0;1672.2;;
1.19;002ER569611;dpe appartement individuel;69.0;bonne;1.0;;842370.36;23/07/2033;FAUX;1090.0;4923.1;;FAUX;24/07/2023;0.75;;454.0;0.0;84.0;0.0;24 RUE MANTERNE;0.0;02/03/2024;0.0;;665.5;687325;très bonne;41.4;68.3;Électricité;3864.8;0;8.8;69381.0;0.0;2692.1;;29.182056;inférieur à 400m;368.6;4923.1;1.0;24 Rue Lanterne 69001 Lyon;139.1;4871.0;24/07/2023;0.0;10.5;6520112.43;;45.765754990506224,4.831945001057549;6.0;VRAI;8889.1;126.5;;465.9;3.2;FAUX;insuffisante;127.0;69381_4140_00024;0.0;665.5;12.6;adresse non géocodée ban car aucune correspondance trouvée;0.0;;0.0;14558.4;1249;665.5;insuffisant;6329.7;69001;305.3;individuel;QFvDxxBQlzUoqJpm58LOH;368.6;;292.1;548959;;;92.0;appartement;0.0;;25/07/2023;;2369E2508146X;Électricité;individuel;FAUX;6329.7;8889.1;21.9;Légère;B;24;368.6;305.3;;197.4;51.7;22.9;insuffisante;D;465.9;;0.0;;;;69001;H1c;;;2140.5;DPE 3CL 2021 méthode logement;34.0;0.0;Rue Lanterne;Lyon;139.1;213.0;4133.8;;Etage : 2
0.88;082317BOUTIN_tolozan;dpe appartement individuel;69.0;moyenne;1.0;;841110.82;15/08/2033;FAUX;1082.2;4417.7;;FAUX;16/08/2023;0.62;;0.0;0.0;84.0;0.0;19 place tolozan;0.0;02/03/2024;0.0;;731.8;687675;très bonne;44.6;60.7;Électricité;4246.9;0;7.8;69381.0;0.0;2449.6;;29.182056;inférieur à 400m;331.0;4417.7;1.0;1 Montée de la Butte 69001 Lyon;124.8;5266.5;16/08/2023;0.0;9.4;6520414.46;;45.768735968154104,4.81583301364651;7.0;VRAI;9767.9;113.1;;468.1;3.4;FAUX;insuffisante;112.8;69381_1160_00001;1.3;731.8;0.0;adresse géocodée ban à l'adresse;0.0;;0.0;14445.1;1197,5;731.8;insuffisant;6280.5;69001;335.5;individuel;4zJwYD8c5gxVRgH7fJlKh;331.0;;259.5;368657;;;103.0;appartement;0.0;;17/08/2023;;2369E2749106P;Électricité;individuel;FAUX;6280.5;9767.9;19.4;Légère;B;1;331.0;335.5;;0.0;23.4;34.4;insuffisante;D;468.1;;0.0;;;;69001;H1c;;;1920.7;DPE 3CL 2021 méthode logement;0.0;0.0;Montée de la Butte;Lyon;124.8;238.0;4326.9;;"Etage 2; Porte gauche"
0.45;22/IMO/1021_p01;dpe appartement individuel;69.0;moyenne;1.0;;842106.34;17/07/2033;FAUX;489.0;2910.6;;FAUX;18/07/2023;0.61;;189.0;0.0;84.0;0.0;13 rue de l'Annonciade;0.0;02/02/2024;0.0;;205.7;688387;très bonne;13.7;28.4;Électricité;1016.7;0;3.6;69381.0;0.0;1647.6;;29.182056;inférieur à 400m;256.0;2910.6;1.0;13 Rue de l'Annonciade 69001 Lyon;82.3;1294.5;17/07/2023;0.0;4.2;6520555.52;;45.76979899858608,4.828680965062517;6.0;FAUX;2338.5;33.6;;171.5;2.7;FAUX;très bonne;52.9;69381_0295_00013;0.6;205.7;5.3;adresse géocodée ban à l'adresse;0.0;;0.0;5559.6;865,3;205.7;moyen;2417.2;69001;80.3;individuel;93RKL2XBkqkJDnfEJaFju;256.0;;121.6;50668;;;85.0;appartement;0.0;;19/07/2023;;2369E2432389E;Électricité;individuel;FAUX;2417.2;2338.5;10.7;Légère;A;13;256.0;80.3;;82.2;4.9;10.3;moyenne;C;171.5;;0.0;;;;69001;H1c;;;1265.5;DPE 3CL 2021 méthode logement;16.6;0.0;Rue de l'Annonciade;Lyon;82.3;195.0;999.9;;Etage 04 Plateau 03
2.42;;dpe appartement individuel;69.0;moyenne;;;842697.375;25/09/2033;FAUX;1385.0;5543.7;;FAUX;26/09/2023;0.67;;0.0;2.0;84.0;0.0;1 rue des Feuillants;0.0;02/03/2024;0.0;;1051.0;689096;;51.7;47.8;Électricité;6224.0;0;6.1;69381.0;0.0;2410.3;;29.182056;inférieur à 400m;319.0;4350.4;5.0;1 Petite Rue des Feuillants 69001 Lyon;122.9;7620.3;26/09/2023;0.0;9.7;6520505.5;;45.76922519444087,4.836268936667267;12.9;FAUX;14315.3;94.1;;620.8;3.5;FAUX;insuffisante;88.9;69381_2750_00001;6.6;1270.0;0.0;adresse géocodée ban à l'adresse;0.0;;0.0;18870.1;1099;0.0;moyen;8204.4;69001;491.7;individuel;DufYrHdB44uwya_c08zeE;402.0;;204.5;839122;;;171.6;appartement;0.0;;28/09/2023;;2369E3238795U;Électricité;individuel;;8204.4;17526.7;15.0;Moyenne;C;1;0.0;602.0;;0.0;67.2;10.6;insuffisante;F;620.9;;0.0;;;;69001;H1c;;;1891.5;DPE 3CL 2021 méthode logement;0.0;0.0;Petite Rue des Feuillants;Lyon;156.7;394.7;6414.4;;
0.4;23/ACT/15443;dpe appartement individuel;69.0;insuffisante;1.0;;842731.67;30/07/2033;FAUX;548.3;3482.0;;FAUX;31/07/2023;0.59;;495.8;0.0;84.0;7.7;21 Alsace Lorraine;0.0;02/03/2024;0.0;;199.0;689491;très bonne;18.8;32.4;Électricité;1019.3;0;4.2;69381.0;0.0;1917.3;;29.182056;inférieur à 400m;295.5;3482.0;1.0;21 Rue d'Alsace-Lorraine 69001 Lyon;98.4;1311.3;31/07/2023;0.0;0.0;6520668.9;;45.77068901352055,4.836758996848778;6.0;FAUX;2344.4;38.1;;196.9;2.1;FAUX;très bonne;60.3;69381_0190_00021;1.2;199.0;13.8;adresse géocodée ban à l'adresse;0.0;;0.0;6460.8;913,5;199.0;insuffisant;2809.0;69001;80.5;individuel;2VSxLIS4O7tNEICF0TO0X;295.5;;138.7;6826;;;86.0;appartement;0.0;;01/08/2023;bonne;2369E2599814P;Électricité;individuel;VRAI;2809.0;2344.4;11.8;Légère;A;21;295.5;80.5;;215.6;3.6;6.8;bonne;D;196.9;;0.0;;;;69001;H1c;;;1513.9;DPE 3CL 2021 méthode logement;42.1;0.0;Rue d'Alsace-Lorraine;Lyon;98.4;199.0;1039.6;;T1 - ETAGE 5
0.24;2023-07-176;dpe appartement individuel;69.0;moyenne;1.0;;841816.68;02/08/2033;FAUX;496.9;3315.1;;FAUX;03/08/2023;0.65;;0.0;0.0;84.0;0.0;39, RUE DES CHARTREUX;0.0;02/02/2024;0.0;;193.8;689833;très bonne;15.9;36.0;Électricité;964.8;0;4.6;69381.0;0.0;1864.0;;29.182056;inférieur à 400m;289.6;3315.1;1.0;39 Rue des Chartreux 69001 Lyon;93.7;1252.3;16/07/2023;0.0;6.6;6520791.31;;45.77198203423866,4.825024950026799;4.0;FAUX;2219.1;38.2;;174.5;3.8;VRAI;très bonne;67.0;69381_1550_00039;0.0;193.8;0.0;adresse géocodée ban à l'adresse;0.0;;0.0;5688.4;956,9;193.8;moyen;2473.2;69001;76.2;individuel;YQ_DIpTVlsEDOP_B1XsVW;289.6;;154.1;770396;;;68.0;appartement;0.0;;04/08/2023;;2369E2644158D;Électricité;individuel;FAUX;2473.2;2219.1;13.5;Lourde;A;39;289.6;76.2;;0.0;4.3;11.4;bonne;C;174.5;;0.0;;;;69001;H1c;;;1441.4;DPE 3CL 2021 méthode logement;0.0;0.0;Rue des Chartreux;Lyon;93.7;157.0;999.5;;Etage : 2ème
